Age,RoomService,FoodCourt,ShoppingMall,VRDeck,Num,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,VIP_True,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
-1.101,0.993,-0.287,-0.291,-0.269,-0.275,False,False,False,False,False,False,False,False,True,False,False,True
1.130,0.831,-0.236,-0.291,-0.269,-1.019,False,True,False,True,False,False,True,False,False,False,False,True
-1.729,-0.341,0.000,-0.291,-0.269,-1.019,False,True,True,False,False,False,True,False,False,False,False,True
-0.543,-0.341,0.000,-0.291,-0.269,-1.019,False,True,True,False,False,False,True,False,False,False,False,True
-0.613,-0.341,-0.031,1.373,-0.269,-0.903,False,False,False,False,False,False,False,True,False,False,False,False
-0.334,-0.341,-0.287,-0.291,-0.269,-0.429,False,False,True,False,False,False,False,False,False,True,False,False
-1.798,-0.341,-0.287,-0.291,-0.269,-0.427,False,False,True,False,False,False,False,False,False,True,False,False
0.015,-0.341,-0.287,1.035,-0.269,-0.228,False,False,False,False,False,False,False,False,True,False,False,False
-0.055,3.322,5.311,-0.222,0.139,-1.009,True,False,False,False,False,True,False,False,False,False,False,True
1.061,-0.341,-0.285,-0.281,-0.240,-0.425,False,False,False,False,False,False,False,False,False,True,False,False
1.479,-0.341,-0.287,0.000,-0.269,-1.037,True,False,True,False,False,False,True,False,False,False,False,False
0.433,-0.341,-0.287,-0.291,-0.269,-0.226,False,True,True,False,False,False,False,False,True,False,False,False
-0.683,-0.341,-0.287,-0.289,-0.269,-0.224,False,False,False,False,False,False,False,False,True,False,False,False
-0.474,0.537,-0.287,0.156,-0.174,-0.899,False,True,False,False,False,False,False,True,False,False,False,False
0.084,-0.336,-0.287,1.182,-0.234,-0.222,False,False,False,False,False,False,False,False,True,False,False,False
0.503,-0.341,2.696,-0.291,-0.184,-1.017,True,False,False,False,False,False,True,False,False,False,False,True
-0.613,0.363,-0.287,2.106,-0.269,-0.850,False,True,False,False,False,False,False,True,False,False,False,True
-0.474,-0.341,-0.287,0.812,-0.269,-0.421,False,False,False,False,False,False,False,False,False,True,False,False
-0.474,-0.341,-0.268,-0.291,0.325,-0.271,False,False,False,False,False,False,False,False,True,False,False,True
0.224,-0.341,-0.287,-0.291,-0.269,-1.013,True,False,True,False,False,True,False,False,False,False,False,False
0.433,-0.047,-0.287,0.844,-0.269,-0.216,False,False,False,False,False,False,False,False,True,False,False,False
0.851,-0.341,-0.267,-0.291,-0.269,-0.214,False,False,False,False,False,False,False,False,True,False,False,False
1.967,-0.341,-0.287,-0.291,-0.269,-0.421,False,False,True,False,False,False,False,False,False,True,False,True
-1.798,-0.341,-0.287,-0.291,-0.269,-0.421,False,False,True,False,False,False,False,False,False,True,False,True
-1.241,-0.341,-0.287,-0.291,-0.269,-0.421,False,False,False,False,False,False,False,False,False,True,False,True
-1.729,-0.341,-0.287,-0.291,-0.269,-0.421,False,False,False,False,False,False,False,False,False,True,False,True
-0.822,-0.341,-0.287,-0.291,-0.269,-0.421,False,False,True,False,False,False,False,False,False,True,False,True
0.084,-0.341,-0.287,-0.291,-0.269,-0.421,False,False,False,False,False,False,False,False,False,True,False,True
-1.241,-0.341,-0.287,-0.291,-0.269,-0.334,False,False,True,False,False,False,False,False,True,False,False,True
-0.404,2.347,-0.287,-0.160,-0.266,-0.267,False,True,False,False,False,False,False,False,True,False,False,True
2.037,0.000,-0.036,-0.291,0.163,-0.897,False,False,False,False,False,False,False,True,False,False,False,False
-0.474,-0.341,-0.258,-0.291,-0.269,-0.419,False,False,False,False,False,False,False,False,False,True,False,True
-0.334,-0.341,-0.287,0.000,3.367,-0.417,False,False,False,False,False,False,False,False,False,True,False,False
-0.613,0.824,-0.275,-0.291,-0.269,-0.895,False,False,False,False,False,False,False,True,False,False,False,False
0.572,-0.341,-0.287,-0.291,-0.269,-0.415,False,False,True,False,False,False,False,False,False,True,False,False
1.409,0.739,-0.287,-0.291,-0.000,-0.413,False,False,False,False,False,False,False,False,False,True,False,False
1.200,-0.341,0.062,-0.291,0.420,-0.846,False,False,False,False,False,False,False,True,False,False,False,True
0.084,0.954,-0.287,-0.241,-0.269,-0.415,False,False,False,False,False,False,False,False,False,True,False,True
0.503,-0.341,0.221,-0.291,-0.269,-0.413,False,False,False,False,False,False,False,False,False,True,False,True
-0.543,-0.341,0.202,-0.217,-0.265,-0.210,False,False,False,False,False,False,False,False,True,False,False,False
-0.264,0.954,-0.287,0.243,-0.269,-0.844,False,True,False,True,False,False,False,True,False,False,False,True
0.921,-0.341,-0.287,-0.291,-0.269,-0.411,False,False,True,False,False,False,False,False,False,True,False,False
-1.101,-0.341,-0.287,0.000,-0.269,-0.409,False,False,True,False,False,False,False,False,False,True,False,False
-0.264,-0.330,-0.287,-0.291,-0.269,-0.411,False,False,False,False,False,False,False,False,False,True,False,True
0.015,-0.341,0.054,-0.279,1.108,-1.007,True,False,False,False,False,True,False,False,False,False,False,True
-0.822,-0.341,-0.287,-0.291,-0.269,-1.007,True,False,True,False,False,True,False,False,False,False,False,True
0.503,0.915,3.196,-0.073,0.764,-1.007,True,False,False,False,False,True,False,False,False,False,False,True
1.061,-0.341,-0.287,-0.291,-0.269,-1.007,False,False,True,False,False,True,False,False,False,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,-0.259,False,True,True,False,False,False,False,False,True,False,False,True
-0.474,0.102,-0.040,-0.291,-0.266,-0.206,False,False,False,False,False,False,False,False,True,False,False,False
-0.474,-0.341,-0.287,-0.291,-0.269,-0.407,False,False,True,False,False,False,False,False,False,True,False,False
0.991,-0.341,-0.287,0.000,-0.269,-0.405,False,False,True,False,False,False,False,False,False,True,False,False
0.015,-0.312,1.039,-0.262,-0.269,-0.204,False,False,False,False,False,False,False,False,True,False,False,False
-0.334,-0.341,-0.287,-0.291,-0.269,-0.403,False,False,True,False,False,False,False,False,False,True,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,-0.407,False,False,True,False,False,False,False,False,False,True,False,True
0.921,-0.341,0.860,-0.287,1.890,-1.175,True,False,False,False,False,False,False,False,False,False,True,False
0.991,-0.327,-0.287,1.515,0.374,-0.405,False,False,False,False,False,False,False,False,False,True,False,True
0.224,-0.324,-0.268,-0.291,-0.261,-0.401,False,False,False,False,False,False,False,False,False,True,False,False
-0.962,-0.341,-0.287,-0.291,-0.269,-0.400,False,False,True,False,False,False,False,False,False,True,False,False
-0.474,-0.341,-0.287,-0.291,-0.269,-0.891,False,True,False,False,False,False,False,True,False,False,False,False
-0.613,-0.341,-0.287,-0.291,-0.269,-0.398,False,False,True,False,False,False,False,False,False,True,False,False
0.363,-0.289,-0.147,2.319,-0.269,-0.401,False,False,False,False,False,False,False,False,False,True,False,True
2.874,-0.341,-0.287,-0.291,-0.269,-0.257,False,True,True,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,-0.257,False,True,True,False,False,False,False,False,True,False,False,True
-0.195,-0.341,-0.287,-0.291,-0.269,-0.992,True,False,True,False,True,False,False,False,False,False,False,True
-0.822,-0.171,-0.252,0.265,0.266,-0.196,False,False,False,False,False,False,False,False,True,False,False,False
-1.101,-0.341,-0.286,-0.291,-0.085,-0.194,False,False,False,False,False,False,False,False,True,False,False,False
-0.683,-0.341,-0.287,-0.159,-0.269,-0.192,False,False,False,False,False,False,False,False,True,False,False,False
0.224,-0.341,-0.287,-0.291,-0.269,-1.011,True,False,True,False,False,True,False,False,False,False,False,False
0.294,-0.335,-0.287,-0.244,2.164,-0.255,False,False,False,False,False,False,False,False,True,False,False,True
-0.543,0.810,-0.287,-0.291,-0.234,-0.188,False,False,False,False,False,False,False,False,True,False,False,False
-0.404,-0.341,-0.287,-0.291,-0.269,-0.184,False,True,True,False,False,False,False,False,True,False,False,False
-0.334,0.004,0.050,-0.269,-0.269,-0.182,False,False,False,False,False,False,False,False,True,False,False,False
-0.822,-0.341,-0.280,0.534,0.059,-0.253,False,False,False,False,False,False,False,False,True,False,False,True
0.363,-0.341,-0.287,-0.291,-0.269,-0.180,False,True,True,False,False,False,False,False,True,False,False,False
0.154,1.870,-0.023,-0.164,-0.269,-1.035,False,False,False,False,False,False,True,False,False,False,False,False
0.991,-0.331,-0.139,-0.286,-0.221,-0.178,False,False,False,False,False,False,False,False,True,False,False,False
0.991,0.572,-0.285,-0.246,-0.208,-0.842,False,False,False,False,False,False,False,True,False,False,False,True
0.294,-0.341,-0.287,0.816,-0.186,-0.176,False,False,False,False,False,False,False,False,True,False,False,False
-0.055,-0.341,-0.287,-0.291,-0.269,-0.174,False,True,True,False,False,False,False,False,True,False,False,False
-0.125,-0.341,-0.287,-0.291,-0.269,-0.889,False,True,True,False,False,False,False,True,False,False,False,False
-1.519,-0.341,-0.287,-0.291,-0.269,-0.174,False,True,True,False,False,False,False,False,True,False,False,False
-0.892,-0.341,-0.287,-0.291,-0.269,-0.398,False,False,True,False,False,False,False,False,False,True,False,True
0.921,0.457,-0.286,-0.244,-0.000,-0.250,False,False,False,False,False,False,False,False,True,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.269,-0.887,False,True,True,False,False,False,False,True,False,False,False,False
-0.683,-0.341,-0.287,-0.291,0.299,-0.171,False,False,False,False,False,False,False,False,True,False,False,False
0.921,0.499,-0.287,1.664,-0.026,-0.248,False,True,False,False,False,False,False,False,True,False,False,True
-1.101,-0.341,-0.287,-0.291,-0.269,-0.390,False,False,True,False,False,False,False,False,False,True,False,False
-0.892,-0.341,-0.287,-0.291,-0.269,-0.388,False,False,True,False,False,False,False,False,False,True,False,False
-0.543,-0.294,-0.229,0.677,-0.269,-0.169,False,False,False,False,False,False,False,False,True,False,False,False
-0.055,-0.341,-0.287,-0.291,-0.269,-0.384,False,False,True,False,False,False,False,False,False,True,False,False
2.804,-0.341,-0.287,-0.291,-0.269,-0.396,False,False,True,False,False,False,False,False,False,True,False,True
-0.962,-0.341,-0.287,-0.291,-0.269,-0.394,False,False,True,False,False,False,False,False,False,True,False,True
1.340,-0.253,-0.287,-0.271,-0.269,-0.840,False,False,False,False,False,False,False,True,False,False,False,True
0.921,0.000,-0.287,-0.189,-0.269,-0.246,False,False,False,False,False,False,False,False,True,False,False,True
0.921,1.174,-0.287,-0.209,-0.259,-1.013,False,True,False,False,False,False,True,False,False,False,False,True
-0.404,-0.130,-0.287,-0.291,-0.269,-0.392,False,False,False,False,False,False,False,False,False,True,False,True
-0.195,-0.341,0.000,-0.291,-0.000,-0.392,False,False,False,False,False,False,False,False,False,True,False,True
1.130,-0.341,-0.287,0.462,0.052,-0.382,False,False,False,False,False,False,False,False,False,True,False,False
0.084,0.805,-0.285,-0.241,-0.269,-0.836,False,False,False,False,False,False,False,True,False,False,False,True
0.503,-0.341,-0.287,0.000,-0.269,-0.240,False,True,True,False,False,False,False,False,True,False,False,True
-0.125,-0.341,-0.270,-0.291,2.946,-1.009,True,False,False,False,False,True,False,False,False,False,False,False
0.433,-0.341,-0.287,-0.289,0.846,-0.167,False,False,False,False,False,False,False,False,True,False,False,False
-0.543,-0.341,0.000,-0.291,-0.269,-1.007,True,False,True,False,False,True,False,False,False,False,False,False
1.479,-0.341,-0.287,-0.291,-0.269,-1.007,True,False,True,False,False,True,False,False,False,False,False,False
1.618,-0.341,-0.287,-0.291,-0.269,-0.380,False,False,True,False,False,False,False,False,False,True,False,False
-0.543,-0.341,-0.287,-0.291,-0.269,-0.334,False,False,True,False,False,False,False,False,True,False,False,True
0.851,0.693,-0.287,-0.291,-0.254,-0.238,False,False,False,False,False,False,False,False,True,False,False,True
0.433,3.591,-0.165,-0.291,-0.269,-0.236,False,False,False,False,False,False,False,False,True,False,False,True
-0.195,0.496,-0.167,-0.241,-0.268,-0.165,False,False,False,False,False,False,False,False,True,False,False,False
-0.822,0.545,0.176,-0.200,0.279,-0.165,False,False,False,False,False,False,False,False,True,False,False,False
2.804,6.455,-0.287,0.588,0.172,-1.009,False,True,False,False,False,False,True,False,False,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.269,-1.035,True,False,True,False,True,False,False,False,False,False,False,False
-0.264,-0.338,1.445,0.633,0.958,-0.386,False,False,False,False,False,False,False,False,False,True,False,True
-0.125,-0.341,-0.287,-0.291,-0.269,-0.230,False,True,True,False,False,False,False,False,True,False,False,True
-0.264,-0.244,-0.287,-0.291,-0.269,-0.228,False,False,False,False,False,False,False,False,True,False,False,True
0.503,-0.341,-0.287,-0.291,0.277,-0.334,False,False,False,False,False,False,False,False,True,False,False,True
-1.031,-0.116,-0.287,-0.234,-0.269,-0.830,False,False,False,False,False,False,False,True,False,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.269,-1.002,True,False,True,False,False,True,False,False,False,False,False,True
-0.474,0.072,-0.260,-0.291,0.100,-0.382,False,False,False,False,False,False,False,False,False,True,False,True
-0.334,0.983,-0.280,-0.289,-0.266,-0.380,False,False,False,False,False,False,False,False,False,True,False,True
-0.125,0.131,-0.287,0.956,-0.269,-0.159,False,True,False,False,False,False,False,False,True,False,False,False
-1.729,-0.341,-0.287,-0.291,-0.269,-0.159,False,True,False,False,False,False,False,False,True,False,False,False
-0.683,-0.341,-0.279,0.196,-0.267,-0.883,False,False,False,False,False,False,False,True,False,False,False,False
-0.683,-0.341,-0.284,-0.284,-0.059,-0.883,False,False,False,False,False,False,False,True,False,False,False,False
0.642,-0.341,1.284,-0.214,-0.265,-1.140,False,False,False,False,False,False,False,False,False,False,False,False
0.712,-0.341,-0.287,-0.291,-0.269,-1.140,True,False,True,False,False,False,False,False,False,False,False,False
-0.404,-0.286,1.260,-0.291,0.440,-1.140,True,False,False,False,False,False,False,False,False,False,False,False
1.967,-0.341,0.000,-0.291,-0.269,-1.007,True,False,True,False,False,False,True,False,False,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,-1.007,True,False,True,False,False,False,True,False,False,False,False,True
0.991,-0.341,-0.282,1.626,-0.269,-0.224,False,False,False,False,False,False,False,False,True,False,False,True
-0.055,-0.289,-0.287,1.956,-0.269,-0.157,False,True,False,False,False,False,False,False,True,False,False,False
0.294,-0.341,5.206,-0.291,3.714,-0.998,True,False,False,False,False,True,False,False,False,False,False,True
0.572,-0.341,-0.287,-0.291,-0.269,-0.998,True,False,True,False,False,True,False,False,False,False,False,True
-0.055,-0.341,-0.253,-0.291,-0.269,-0.334,False,False,False,False,False,False,False,False,True,False,False,True
-0.055,-0.338,1.057,-0.291,4.913,-0.988,True,False,False,True,True,False,False,False,False,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,-0.988,True,False,True,False,True,False,False,False,False,False,False,True
0.015,-0.227,-0.277,-0.291,0.178,-0.376,False,False,False,False,False,False,False,False,False,True,False,False
0.015,-0.341,-0.287,-0.291,-0.269,-1.006,True,False,True,False,False,True,False,False,False,False,False,False
-0.055,-0.341,-0.287,-0.291,-0.269,-1.006,True,False,True,False,False,True,False,False,False,False,False,False
-0.334,-0.080,0.199,0.285,-0.269,-0.220,False,False,False,False,False,False,False,False,True,False,False,True
2.107,-0.341,3.104,-0.291,0.733,-1.004,True,False,False,False,False,True,False,False,False,False,False,False
0.991,-0.341,-0.287,-0.291,-0.269,-0.879,False,True,True,False,False,False,False,True,False,False,False,False
-0.613,-0.341,-0.287,-0.291,-0.269,-0.151,False,True,True,False,False,False,False,False,True,False,False,False
-0.404,-0.341,-0.287,0.000,-0.269,-1.033,True,False,True,False,True,False,False,False,False,False,False,False
